x	y	showSelected1
1583951400	0	Karnataka
1583951400	0	Maharashtra
1583951400	0	Andhra Pradesh
1584037800	0	Delhi
1584037800	0	Haryana
1584037800	3	Kerala
1584037800	0	Rajasthan
1584037800	0	Telengana
1584037800	0	Uttar Pradesh
1584037800	0	Ladakh
1584037800	0	Tamil Nadu
1584037800	0	Jammu and Kashmir
1584037800	0	Punjab
1584037800	0	Karnataka
1584037800	0	Maharashtra
1584037800	0	Andhra Pradesh
1584124200	1	Delhi
1584124200	0	Haryana
1584124200	3	Kerala
1584124200	1	Rajasthan
1584124200	0	Telengana
1584124200	5	Uttar Pradesh
1584124200	0	Ladakh
1584124200	0	Tamil Nadu
1584124200	0	Jammu and Kashmir
1584124200	0	Punjab
1584124200	0	Karnataka
1584124200	0	Maharashtra
1584124200	0	Andhra Pradesh
1584210600	0	Andhra Pradesh
1584210600	2	Delhi
1584210600	0	Haryana
1584210600	0	Karnataka
1584210600	3	Kerala
1584210600	0	Maharashtra
1584210600	0	Punjab
1584210600	3	Rajasthan
1584210600	0	Tamil Nadu
1584210600	1	Telengana
1584210600	0	Jammu and Kashmir
1584210600	0	Ladakh
1584210600	4	Uttar Pradesh
1584210600	0	Uttarakhand
1584297000	0	Andhra Pradesh
1584297000	2	Delhi
1584297000	0	Haryana
1584297000	0	Karnataka
1584297000	3	Kerala
1584297000	0	Maharashtra
1584297000	0	Odisha
1584297000	0	Punjab
1584297000	3	Rajasthan
1584297000	0	Tamil Nadu
1584297000	1	Telengana
1584297000	0	Jammu and Kashmir
1584297000	0	Ladakh
1584297000	4	Uttar Pradesh
1584297000	0	Uttarakhand
1584383400	0	Andhra Pradesh
1584383400	2	Delhi
1584383400	0	Haryana
1584383400	0	Karnataka
1584383400	3	Kerala
1584383400	0	Maharashtra
1584383400	0	Odisha
1584383400	0	Punjab
1584383400	3	Rajasthan
1584383400	0	Tamil Nadu
1584383400	1	Telengana
1584383400	0	Jammu and Kashmir
1584383400	0	Ladakh
1584383400	5	Uttar Pradesh
1584383400	0	Uttarakhand
1584469800	0	Andhra Pradesh
1584469800	2	Delhi
1584469800	0	Haryana
1584469800	0	Karnataka
1584469800	3	Kerala
1584469800	0	Maharashtra
1584469800	0	Odisha
1584469800	0	Puducherry
1584469800	0	Punjab
1584469800	3	Rajasthan
1584469800	0	Tamil Nadu
1584469800	1	Telengana
1584469800	0	Jammu and Kashmir
1584469800	0	Ladakh
1584469800	5	Uttar Pradesh
1584469800	0	Uttarakhand
1584469800	0	West Bengal
1584556200	0	Andhra Pradesh
1584556200	0	Chhattisgarh
1584556200	3	Delhi
1584556200	0	Haryana
1584556200	0	Karnataka
1584556200	3	Kerala
1584556200	0	Maharashtra
1584556200	0	Odisha
1584556200	0	Puducherry
1584556200	0	Punjab
1584556200	3	Rajasthan
1584556200	1	Tamil Nadu
1584556200	1	Telengana
1584556200	0	Chandigarh
1584556200	0	Jammu and Kashmir
1584556200	0	Ladakh
1584556200	9	Uttar Pradesh
1584556200	0	Uttarakhand
1584556200	0	West Bengal
1584642600	0	Andhra Pradesh
1584642600	0	Chhattisgarh
1584642600	5	Delhi
1584642600	0	Gujarat
1584642600	0	Haryana
1584642600	1	Karnataka
1584642600	3	Kerala
1584642600	0	Maharashtra
1584642600	0	Odisha
1584642600	0	Puducherry
1584642600	0	Punjab
1584642600	3	Rajasthan
1584642600	1	Tamil Nadu
1584642600	1	Telengana
1584642600	0	Chandigarh
1584642600	0	Jammu and Kashmir
1584642600	0	Ladakh
1584642600	9	Uttar Pradesh
1584642600	0	Uttarakhand
1584642600	0	West Bengal
1584729000	0	Andhra Pradesh
1584729000	0	Chhattisgarh
1584729000	5	Delhi
1584729000	0	Gujarat
1584729000	0	Haryana
1584729000	0	Himachal Pradesh
1584729000	1	Karnataka
1584729000	3	Kerala
1584729000	0	Madhya Pradesh
1584729000	0	Maharashtra
1584729000	0	Odisha
1584729000	0	Puducherry
1584729000	0	Punjab
1584729000	3	Rajasthan
1584729000	1	Tamil Nadu
1584729000	1	Telengana
1584729000	0	Chandigarh
1584729000	0	Jammu and Kashmir
1584729000	0	Ladakh
1584729000	9	Uttar Pradesh
1584729000	0	Uttarakhand
1584729000	0	West Bengal
1584815400	0	Andhra Pradesh
1584815400	0	Bihar
1584815400	0	Chhattisgarh
1584815400	5	Delhi
1584815400	0	Gujarat
1584815400	0	Haryana
1584815400	0	Himachal Pradesh
1584815400	2	Karnataka
1584815400	3	Kerala
1584815400	0	Madhya Pradesh
1584815400	0	Maharashtra
1584815400	0	Odisha
1584815400	0	Puducherry
1584815400	0	Punjab
1584815400	3	Rajasthan
1584815400	1	Tamil Nadu
1584815400	1	Telengana
1584815400	0	Chandigarh
1584815400	0	Jammu and Kashmir
1584815400	0	Ladakh
1584815400	9	Uttar Pradesh
1584815400	0	Uttarakhand
1584815400	0	West Bengal
1584901800	0	Andhra Pradesh
1584901800	0	Bihar
1584901800	0	Chhattisgarh
1584901800	5	Delhi
1584901800	0	Gujarat
1584901800	0	Haryana
1584901800	0	Himachal Pradesh
1584901800	2	Karnataka
1584901800	3	Kerala
1584901800	0	Madhya Pradesh
1584901800	0	Maharashtra
1584901800	0	Odisha
1584901800	0	Puducherry
1584901800	0	Punjab
1584901800	3	Rajasthan
1584901800	1	Tamil Nadu
1584901800	1	Telengana
1584901800	0	Chandigarh
1584901800	0	Jammu and Kashmir
1584901800	0	Ladakh
1584901800	9	Uttar Pradesh
1584901800	0	Uttarakhand
1584901800	0	West Bengal
1584988200	0	Andhra Pradesh
1584988200	0	Bihar
1584988200	0	Chhattisgarh
1584988200	6	Delhi
1584988200	0	Gujarat
1584988200	11	Haryana
1584988200	0	Himachal Pradesh
1584988200	3	Karnataka
1584988200	4	Kerala
1584988200	0	Madhya Pradesh
1584988200	0	Maharashtra
1584988200	0	Manipur
1584988200	0	Odisha
1584988200	0	Puducherry
1584988200	0	Punjab
1584988200	3	Rajasthan
1584988200	1	Tamil Nadu
1584988200	1	Telengana
1584988200	0	Chandigarh
1584988200	0	Jammu and Kashmir
1584988200	0	Ladakh
1584988200	11	Uttar Pradesh
1584988200	0	Uttarakhand
1584988200	0	West Bengal
1585074600	1	Andhra Pradesh
1585074600	0	Bihar
1585074600	0	Chhattisgarh
1585074600	6	Delhi
1585074600	0	Gujarat
1585074600	11	Haryana
1585074600	0	Himachal Pradesh
1585074600	3	Karnataka
1585074600	4	Kerala
1585074600	0	Madhya Pradesh
1585074600	1	Maharashtra
1585074600	0	Manipur
1585074600	0	Mizoram
1585074600	0	Odisha
1585074600	0	Puducherry
1585074600	0	Punjab
1585074600	3	Rajasthan
1585074600	1	Tamil Nadu
1585074600	1	Telengana
1585074600	0	Chandigarh
1585074600	1	Jammu and Kashmir
1585074600	0	Ladakh
1585074600	11	Uttar Pradesh
1585074600	0	Uttarakhand
1585074600	0	West Bengal
1585161000	0	Andaman and Nicobar Islands
1585161000	1	Andhra Pradesh
1585161000	0	Bihar
1585161000	0	Chandigarh
1585161000	0	Chhattisgarh
1585161000	6	Delhi
1585161000	0	Goa
1585161000	0	Gujarat
1585161000	11	Haryana
1585161000	0	Himachal Pradesh
1585161000	1	Jammu and Kashmir
1585161000	3	Karnataka
1585161000	6	Kerala
1585161000	0	Ladakh
1585161000	0	Madhya Pradesh
1585161000	1	Maharashtra
1585161000	0	Manipur
1585161000	0	Mizoram
1585161000	0	Odisha
1585161000	0	Puducherry
1585161000	0	Punjab
1585161000	3	Rajasthan
1585161000	1	Tamil Nadu
1585161000	1	Telengana
1585161000	0	Uttarakhand
1585161000	11	Uttar Pradesh
1585161000	0	West Bengal
1585247400	0	Andaman and Nicobar Islands
1585247400	1	Andhra Pradesh
1585247400	0	Bihar
1585247400	0	Chandigarh
1585247400	0	Chhattisgarh
1585247400	6	Delhi
1585247400	0	Goa
1585247400	0	Gujarat
1585247400	11	Haryana
1585247400	0	Himachal Pradesh
1585247400	1	Jammu and Kashmir
1585247400	3	Karnataka
1585247400	11	Kerala
1585247400	3	Ladakh
1585247400	0	Madhya Pradesh
1585247400	15	Maharashtra
1585247400	0	Manipur
1585247400	0	Mizoram
1585247400	0	Odisha
1585247400	0	Puducherry
1585247400	0	Punjab
1585247400	3	Rajasthan
1585247400	1	Tamil Nadu
1585247400	1	Telengana
1585247400	0	Uttarakhand
1585247400	11	Uttar Pradesh
1585247400	0	West Bengal
1585333800	1	Andhra Pradesh
1585333800	0	Andaman and Nicobar Islands
1585333800	0	Bihar
1585333800	0	Chandigarh
1585333800	0	Chhattisgarh
1585333800	6	Delhi
1585333800	0	Goa
1585333800	0	Gujarat
1585333800	12	Haryana
1585333800	0	Himachal Pradesh
1585333800	1	Jammu and Kashmir
1585333800	3	Karnataka
1585333800	11	Kerala
1585333800	3	Ladakh
1585333800	0	Madhya Pradesh
1585333800	25	Maharashtra
1585333800	0	Manipur
1585333800	0	Mizoram
1585333800	0	Odisha
1585333800	0	Puducherry
1585333800	1	Punjab
1585333800	3	Rajasthan
1585333800	2	Tamil Nadu
1585333800	1	Telengana
1585333800	0	Uttarakhand
1585333800	11	Uttar Pradesh
1585333800	0	West Bengal
1585420200	1	Andhra Pradesh
1585420200	0	Andaman and Nicobar Islands
1585420200	0	Bihar
1585420200	0	Chandigarh
1585420200	0	Chhattisgarh
1585420200	6	Delhi
1585420200	0	Goa
1585420200	1	Gujarat
1585420200	17	Haryana
1585420200	0	Himachal Pradesh
1585420200	1	Jammu and Kashmir
1585420200	5	Karnataka
1585420200	15	Kerala
1585420200	3	Ladakh
1585420200	0	Madhya Pradesh
1585420200	25	Maharashtra
1585420200	0	Manipur
1585420200	0	Mizoram
1585420200	0	Odisha
1585420200	0	Puducherry
1585420200	1	Punjab
1585420200	3	Rajasthan
1585420200	4	Tamil Nadu
1585420200	1	Telengana
1585420200	2	Uttarakhand
1585420200	11	Uttar Pradesh
1585420200	0	West Bengal
1585506600	1	Andhra Pradesh
1585506600	0	Andaman and Nicobar Islands
1585506600	0	Bihar
1585506600	0	Chandigarh
1585506600	0	Chhattisgarh
1585506600	6	Delhi
1585506600	0	Goa
1585506600	1	Gujarat
1585506600	18	Haryana
1585506600	0	Himachal Pradesh
1585506600	2	Jammu and Kashmir
1585506600	5	Karnataka
1585506600	19	Kerala
1585506600	3	Ladakh
1585506600	0	Madhya Pradesh
1585506600	25	Maharashtra
1585506600	0	Manipur
1585506600	0	Mizoram
1585506600	0	Odisha
1585506600	0	Puducherry
1585506600	1	Punjab
1585506600	3	Rajasthan
1585506600	4	Tamil Nadu
1585506600	1	Telengana
1585506600	2	Uttarakhand
1585506600	11	Uttar Pradesh
1585506600	0	West Bengal
1585506600	0	Unassigned
1585593000	1	Andhra Pradesh
1585593000	0	Andaman and Nicobar Islands
1585593000	0	Bihar
1585593000	0	Chandigarh
1585593000	0	Chhattisgarh
1585593000	6	Delhi
1585593000	0	Goa
1585593000	3	Gujarat
1585593000	21	Haryana
1585593000	0	Himachal Pradesh
1585593000	2	Jammu and Kashmir
1585593000	5	Karnataka
1585593000	19	Kerala
1585593000	3	Ladakh
1585593000	0	Madhya Pradesh
1585593000	39	Maharashtra
1585593000	0	Manipur
1585593000	0	Mizoram
1585593000	0	Odisha
1585593000	0	Puducherry
1585593000	1	Punjab
1585593000	3	Rajasthan
1585593000	4	Tamil Nadu
1585593000	1	Telengana
1585593000	2	Uttarakhand
1585593000	14	Uttar Pradesh
1585593000	0	West Bengal
1585593000	0	Unassigned
1585679400	1	Andhra Pradesh
1585679400	0	Andaman and Nicobar Islands
1585679400	0	Assam
1585679400	0	Bihar
1585679400	0	Chandigarh
1585679400	2	Chhattisgarh
1585679400	6	Delhi
1585679400	0	Goa
1585679400	5	Gujarat
1585679400	21	Haryana
1585679400	0	Himachal Pradesh
1585679400	2	Jammu and Kashmir
1585679400	0	Jharkhand
1585679400	8	Karnataka
1585679400	23	Kerala
1585679400	3	Ladakh
1585679400	0	Madhya Pradesh
1585679400	39	Maharashtra
1585679400	0	Manipur
1585679400	0	Mizoram
1585679400	0	Odisha
1585679400	1	Puducherry
1585679400	1	Punjab
1585679400	3	Rajasthan
1585679400	6	Tamil Nadu
1585679400	1	Telengana
1585679400	2	Uttarakhand
1585679400	14	Uttar Pradesh
1585679400	6	West Bengal
1585765800	1	Andhra Pradesh
1585765800	0	Andaman and Nicobar Islands
1585765800	0	Assam
1585765800	0	Bihar
1585765800	0	Chandigarh
1585765800	2	Chhattisgarh
1585765800	8	Delhi
1585765800	0	Goa
1585765800	8	Gujarat
1585765800	21	Haryana
1585765800	1	Himachal Pradesh
1585765800	2	Jammu and Kashmir
1585765800	0	Jharkhand
1585765800	9	Karnataka
1585765800	25	Kerala
1585765800	3	Ladakh
1585765800	0	Madhya Pradesh
1585765800	42	Maharashtra
1585765800	0	Manipur
1585765800	0	Mizoram
1585765800	0	Odisha
1585765800	1	Puducherry
1585765800	1	Punjab
1585765800	3	Rajasthan
1585765800	6	Tamil Nadu
1585765800	1	Telengana
1585765800	2	Uttarakhand
1585765800	14	Uttar Pradesh
1585765800	6	West Bengal
1585852200	1	Andhra Pradesh
1585852200	0	Andaman and Nicobar Islands
1585852200	0	Arunachal Pradesh
1585852200	0	Assam
1585852200	0	Bihar
1585852200	0	Chandigarh
1585852200	3	Chhattisgarh
1585852200	8	Delhi
1585852200	0	Goa
1585852200	10	Gujarat
1585852200	24	Haryana
1585852200	1	Himachal Pradesh
1585852200	3	Jammu and Kashmir
1585852200	0	Jharkhand
1585852200	10	Karnataka
1585852200	27	Kerala
1585852200	3	Ladakh
1585852200	0	Madhya Pradesh
1585852200	42	Maharashtra
1585852200	0	Manipur
1585852200	0	Mizoram
1585852200	0	Odisha
1585852200	1	Puducherry
1585852200	1	Punjab
1585852200	3	Rajasthan
1585852200	6	Tamil Nadu
1585852200	1	Telengana
1585852200	2	Uttarakhand
1585852200	14	Uttar Pradesh
1585852200	3	West Bengal
1585852200	0	Unassigned
1585938600	1	Andhra Pradesh
1585938600	0	Andaman and Nicobar Islands
1585938600	0	Arunachal Pradesh
1585938600	0	Assam
1585938600	0	Bihar
1585938600	0	Chandigarh
1585938600	3	Chhattisgarh
1585938600	15	Delhi
1585938600	0	Goa
1585938600	14	Gujarat
1585938600	24	Haryana
1585938600	1	Himachal Pradesh
1585938600	3	Jammu and Kashmir
1585938600	0	Jharkhand
1585938600	12	Karnataka
1585938600	41	Kerala
1585938600	3	Ladakh
1585938600	0	Madhya Pradesh
1585938600	42	Maharashtra
1585938600	0	Manipur
1585938600	0	Mizoram
1585938600	0	Odisha
1585938600	1	Puducherry
1585938600	1	Punjab
1585938600	21	Rajasthan
1585938600	6	Tamil Nadu
1585938600	1	Telengana
1585938600	2	Uttarakhand
1585938600	19	Uttar Pradesh
1585938600	3	West Bengal
1586025000	1	Andhra Pradesh
1586025000	0	Andaman and Nicobar Islands
1586025000	0	Arunachal Pradesh
1586025000	0	Assam
1586025000	0	Bihar
1586025000	0	Chandigarh
1586025000	3	Chhattisgarh
1586025000	18	Delhi
1586025000	0	Goa
1586025000	18	Gujarat
1586025000	25	Haryana
1586025000	1	Himachal Pradesh
1586025000	4	Jammu and Kashmir
1586025000	0	Jharkhand
1586025000	12	Karnataka
1586025000	49	Kerala
1586025000	10	Ladakh
1586025000	0	Madhya Pradesh
1586025000	42	Maharashtra
1586025000	0	Manipur
1586025000	0	Mizoram
1586025000	0	Odisha
1586025000	1	Puducherry
1586025000	1	Punjab
1586025000	21	Rajasthan
1586025000	6	Tamil Nadu
1586025000	32	Telengana
1586025000	2	Uttarakhand
1586025000	19	Uttar Pradesh
1586025000	10	West Bengal
1586111400	1	Andhra Pradesh
1586111400	0	Andaman and Nicobar Islands
1586111400	0	Arunachal Pradesh
1586111400	0	Assam
1586111400	0	Bihar
1586111400	0	Chandigarh
1586111400	8	Chhattisgarh
1586111400	19	Delhi
1586111400	0	Goa
1586111400	22	Gujarat
1586111400	25	Haryana
1586111400	2	Himachal Pradesh
1586111400	4	Jammu and Kashmir
1586111400	0	Jharkhand
1586111400	12	Karnataka
1586111400	55	Kerala
1586111400	10	Ladakh
1586111400	0	Madhya Pradesh
1586111400	56	Maharashtra
1586111400	0	Manipur
1586111400	0	Mizoram
1586111400	2	Odisha
1586111400	1	Puducherry
1586111400	4	Punjab
1586111400	21	Rajasthan
1586111400	8	Tamil Nadu
1586111400	34	Telengana
1586111400	4	Uttarakhand
1586111400	21	Uttar Pradesh
1586111400	10	West Bengal
1586197800	1	Andhra Pradesh
1586197800	0	Andaman and Nicobar Islands
1586197800	0	Arunachal Pradesh
1586197800	0	Assam
1586197800	0	Bihar
1586197800	7	Chandigarh
1586197800	9	Chhattisgarh
1586197800	21	Delhi
1586197800	0	Goa
1586197800	25	Gujarat
1586197800	25	Haryana
1586197800	2	Himachal Pradesh
1586197800	4	Jammu and Kashmir
1586197800	0	Jharkhand
1586197800	25	Karnataka
1586197800	58	Kerala
1586197800	10	Ladakh
1586197800	0	Madhya Pradesh
1586197800	56	Maharashtra
1586197800	0	Manipur
1586197800	0	Mizoram
1586197800	2	Odisha
1586197800	1	Puducherry
1586197800	4	Punjab
1586197800	21	Rajasthan
1586197800	8	Tamil Nadu
1586197800	35	Telengana
1586197800	0	Tripura
1586197800	5	Uttarakhand
1586197800	21	Uttar Pradesh
1586197800	13	West Bengal
1586284200	5	Andhra Pradesh
1586284200	0	Andaman and Nicobar Islands
1586284200	0	Arunachal Pradesh
1586284200	0	Assam
1586284200	0	Bihar
1586284200	7	Chandigarh
1586284200	9	Chhattisgarh
1586284200	21	Delhi
1586284200	0	Goa
1586284200	25	Gujarat
1586284200	28	Haryana
1586284200	2	Himachal Pradesh
1586284200	4	Jammu and Kashmir
1586284200	0	Jharkhand
1586284200	25	Karnataka
1586284200	70	Kerala
1586284200	10	Ladakh
1586284200	0	Madhya Pradesh
1586284200	79	Maharashtra
1586284200	0	Manipur
1586284200	0	Mizoram
1586284200	2	Odisha
1586284200	1	Puducherry
1586284200	4	Punjab
1586284200	21	Rajasthan
1586284200	19	Tamil Nadu
1586284200	35	Telengana
1586284200	0	Tripura
1586284200	5	Uttarakhand
1586284200	26	Uttar Pradesh
1586284200	13	West Bengal
1586370600	6	Andhra Pradesh
1586370600	0	Andaman and Nicobar Islands
1586370600	0	Arunachal Pradesh
1586370600	0	Assam
1586370600	0	Bihar
1586370600	7	Chandigarh
1586370600	9	Chhattisgarh
1586370600	21	Delhi
1586370600	0	Goa
1586370600	25	Gujarat
1586370600	29	Haryana
1586370600	2	Himachal Pradesh
1586370600	4	Jammu and Kashmir
1586370600	0	Jharkhand
1586370600	28	Karnataka
1586370600	83	Kerala
1586370600	10	Ladakh
1586370600	0	Madhya Pradesh
1586370600	117	Maharashtra
1586370600	1	Manipur
1586370600	0	Mizoram
1586370600	2	Odisha
1586370600	1	Puducherry
1586370600	4	Punjab
1586370600	21	Rajasthan
1586370600	21	Tamil Nadu
1586370600	35	Telengana
1586370600	0	Tripura
1586370600	5	Uttarakhand
1586370600	31	Uttar Pradesh
1586370600	16	West Bengal
1586457000	7	Andhra Pradesh
1586457000	0	Andaman and Nicobar Islands
1586457000	0	Arunachal Pradesh
1586457000	0	Assam
1586457000	0	Bihar
1586457000	7	Chandigarh
1586457000	9	Chhattisgarh
1586457000	25	Delhi
1586457000	1	Goa
1586457000	26	Gujarat
1586457000	29	Haryana
1586457000	6	Himachal Pradesh
1586457000	6	Jammu and Kashmir
1586457000	0	Jharkhand
1586457000	30	Karnataka
1586457000	96	Kerala
1586457000	10	Ladakh
1586457000	0	Madhya Pradesh
1586457000	125	Maharashtra
1586457000	1	Manipur
1586457000	0	Mizoram
1586457000	2	Odisha
1586457000	1	Puducherry
1586457000	5	Punjab
1586457000	21	Rajasthan
1586457000	21	Tamil Nadu
1586457000	35	Telengana
1586457000	0	Tripura
1586457000	5	Uttarakhand
1586457000	32	Uttar Pradesh
1586457000	16	West Bengal
1586543400	11	Andhra Pradesh
1586543400	0	Andaman and Nicobar Islands
1586543400	0	Arunachal Pradesh
1586543400	0	Assam
1586543400	0	Bihar
1586543400	7	Chandigarh
1586543400	9	Chhattisgarh
1586543400	25	Delhi
1586543400	1	Goa
1586543400	31	Gujarat
1586543400	29	Haryana
1586543400	6	Himachal Pradesh
1586543400	6	Jammu and Kashmir
1586543400	0	Jharkhand
1586543400	37	Karnataka
1586543400	123	Kerala
1586543400	10	Ladakh
1586543400	0	Madhya Pradesh
1586543400	188	Maharashtra
1586543400	1	Manipur
1586543400	0	Mizoram
1586543400	2	Odisha
1586543400	1	Puducherry
1586543400	5	Punjab
1586543400	21	Rajasthan
1586543400	44	Tamil Nadu
1586543400	43	Telengana
1586543400	0	Tripura
1586543400	5	Uttarakhand
1586543400	32	Uttar Pradesh
1586543400	16	West Bengal
1586629800	11	Andhra Pradesh
1586629800	10	Andaman and Nicobar Islands
1586629800	0	Arunachal Pradesh
1586629800	0	Assam
1586629800	19	Bihar
1586629800	7	Chandigarh
1586629800	10	Chhattisgarh
1586629800	25	Delhi
1586629800	5	Goa
1586629800	44	Gujarat
1586629800	29	Haryana
1586629800	6	Himachal Pradesh
1586629800	6	Jammu and Kashmir
1586629800	0	Jharkhand
1586629800	37	Karnataka
1586629800	142	Kerala
1586629800	10	Ladakh
1586629800	0	Madhya Pradesh
1586629800	208	Maharashtra
1586629800	1	Manipur
1586629800	0	Mizoram
1586629800	12	Odisha
1586629800	1	Puducherry
1586629800	5	Punjab
1586629800	21	Rajasthan
1586629800	44	Tamil Nadu
1586629800	43	Telengana
1586629800	0	Tripura
1586629800	5	Uttarakhand
1586629800	45	Uttar Pradesh
1586629800	19	West Bengal
1586716200	11	Andhra Pradesh
1586716200	10	Andaman and Nicobar Islands
1586716200	0	Arunachal Pradesh
1586716200	0	Assam
1586716200	26	Bihar
1586716200	7	Chandigarh
1586716200	10	Chhattisgarh
1586716200	27	Delhi
1586716200	5	Goa
1586716200	47	Gujarat
1586716200	29	Haryana
1586716200	13	Himachal Pradesh
1586716200	6	Jammu and Kashmir
1586716200	0	Jharkhand
1586716200	59	Karnataka
1586716200	179	Kerala
1586716200	10	Ladakh
1586716200	44	Madhya Pradesh
1586716200	217	Maharashtra
1586716200	1	Manipur
1586716200	0	Mizoram
1586716200	0	Nagaland
1586716200	12	Odisha
1586716200	1	Puducherry
1586716200	14	Punjab
1586716200	21	Rajasthan
1586716200	50	Tamil Nadu
1586716200	100	Telengana
1586716200	0	Tripura
1586716200	5	Uttarakhand
1586716200	47	Uttar Pradesh
1586716200	29	West Bengal
1586802600	14	Andhra Pradesh
1586802600	10	Andaman and Nicobar Islands
1586802600	0	Arunachal Pradesh
1586802600	0	Assam
1586802600	26	Bihar
1586802600	7	Chandigarh
1586802600	10	Chhattisgarh
1586802600	30	Delhi
1586802600	5	Goa
1586802600	55	Gujarat
1586802600	34	Haryana
1586802600	13	Himachal Pradesh
1586802600	16	Jammu and Kashmir
1586802600	0	Jharkhand
1586802600	65	Karnataka
1586802600	198	Kerala
1586802600	10	Ladakh
1586802600	51	Madhya Pradesh
1586802600	229	Maharashtra
1586802600	1	Manipur
1586802600	0	Meghalaya
1586802600	0	Mizoram
1586802600	0	Nagaland
1586802600	18	Odisha
1586802600	1	Puducherry
1586802600	14	Punjab
1586802600	133	Rajasthan
1586802600	58	Tamil Nadu
1586802600	100	Telengana
1586802600	0	Tripura
1586802600	7	Uttarakhand
1586802600	49	Uttar Pradesh
1586802600	36	West Bengal
1586889000	10	Andaman and Nicobar Islands
1586889000	16	Andhra Pradesh
1586889000	0	Arunachal Pradesh
1586889000	0	Assam
1586889000	29	Bihar
1586889000	7	Chandigarh
1586889000	13	Chhattisgarh
1586889000	30	Delhi
1586889000	5	Goa
1586889000	59	Gujarat
1586889000	34	Haryana
1586889000	13	Himachal Pradesh
1586889000	30	Jammu and Kashmir
1586889000	0	Jharkhand
1586889000	75	Karnataka
1586889000	211	Kerala
1586889000	10	Ladakh
1586889000	64	Madhya Pradesh
1586889000	259	Maharashtra
1586889000	1	Manipur
1586889000	0	Meghalaya
1586889000	0	Mizoram
1586889000	0	Nagaland
1586889000	18	Odisha
1586889000	1	Puducherry
1586889000	14	Punjab
1586889000	147	Rajasthan
1586889000	81	Tamil Nadu
1586889000	120	Telengana
1586889000	0	Tripura
1586889000	9	Uttarakhand
1586889000	51	Uttar Pradesh
1586889000	37	West Bengal
1586975400	10	Andaman and Nicobar Islands
1586975400	20	Andhra Pradesh
1586975400	0	Arunachal Pradesh
1586975400	5	Assam
1586975400	29	Bihar
1586975400	7	Chandigarh
1586975400	17	Chhattisgarh
1586975400	42	Delhi
1586975400	5	Goa
1586975400	64	Gujarat
